20855,0,0,0,,,,,,,,,,,,,
20856,1,1,2,,,,,,,,,,,,,
20857,1,0,1,,,,,,,,,,,,,
20858,1,0,1,,,,,,,,,,,,,
20859,1,0,1,,,,,,,,,,,,,
20860,1,1,2,,,,,,,,,,,,,
20861,0,1,1,,,,,,,,,,,,,
20862,0,1,1,,,,,,,,,,,,,
20863,1,0,1,,,,,,,,,,,,,
20864,1,1,2,,,,,,,,,,,,,
20865,1,1,2,,,,,,,,,,,,,
20866,1,1,2,,,,,,,,,,,,,
20867,1,1,2,,,,,,,,,,,,,
20868,1,1,2,,,,,,,,,,,,,
20869,1,0,1,,,,,,,,,,,,,
20870,1,1,2,,,,,,,,,,,,,
20871,1,1,2,,,,,,,,,,,,,
20872,1,1,2,,,,,,,,,,,,,
20873,1,0,1,,,,,,,,,,,,,
20874,0,0,0,,,,,,,,,,,,,
20875,1,0,1,,,,,,,,,,,,,
20876,1,0,1,,,,,,,,,,,,,
20877,0,0,0,,,,,,,,,,,,,
20878,1,1,2,,,,,,,,,,,,,
20879,1,0,1,,,,,,,,,,,,,
20880,1,0,1,,,,,,,,,,,,,
20881,1,1,2,,,,,,,,,,,,,
20882,0,0,0,,,,,,,,,,,,,
20883,1,1,2,,,,,,,,,,,,,
20884,0,1,1,,,,,,,,,,,,,
20885,1,1,2,,,,,,,,,,,,,
20886,1,0,1,,,,,,,,,,,,,
20887,0,0,0,,,,,,,,,,,,,
20888,1,0,1,,,,,,,,,,,,,
20889,1,0,1,,,,,,,,,,,,,
20890,1,1,2,,,,,,,,,,,,,
20891,0,0,0,,,,,,,,,,,,,
20892,0,0,0,,,,,,,,,,,,,
20893,1,1,2,,,,,,,,,,,,,
20894,1,1,2,,,,,,,,,,,,,
20895,0,0,0,,,,,,,,,,,,,
20896,1,0,1,,,,,,,,,,,,,
20897,0,0,0,,,,,,,,,,,,,
20898,1,1,2,,,,,,,,,,,,,
20899,1,1,2,,,,,,,,,,,,,
20900,1,0,1,,,,,,,,,,,,,
20901,1,1,2,,,,,,,,,,,,,
20902,1,0,1,,,,,,,,,,,,,
20903,1,0,1,,,,,,,,,,,,,
20904,0,0,0,,,,,,,,,,,,,
20905,0,0,0,,,,,,,,,,,,,
20906,0,1,1,,,,,,,,,,,,,
20907,1,0,1,,,,,,,,,,,,,
20908,1,1,2,,,,,,,,,,,,,
20909,1,1,2,,,,,,,,,,,,,
20910,1,1,2,,,,,,,,,,,,,
20911,1,1,2,,,,,,,,,,,,,
20912,1,0,1,,,,,,,,,,,,,
20913,1,0,1,,,,,,,,,,,,,
20914,1,0,1,,,,,,,,,,,,,
20915,1,0,1,,,,,,,,,,,,,
20916,1,0,1,,,,,,,,,,,,,
20917,1,1,2,,,,,,,,,,,,,
20918,1,0,1,,,,,,,,,,,,,
20919,1,1,2,,,,,,,,,,,,,
20920,1,1,2,,,,,,,,,,,,,
20921,0,0,0,,,,,,,,,,,,,
20922,1,1,2,,,,,,,,,,,,,
20923,1,0,1,,,,,,,,,,,,,
20924,1,0,1,,,,,,,,,,,,,
20925,1,1,2,,,,,,,,,,,,,
20926,1,1,2,,,,,,,,,,,,,
20927,1,0,1,,,,,,,,,,,,,
20928,1,1,2,,,,,,,,,,,,,
20929,0,0,0,,,,,,,,,,,,,
20930,1,1,2,,,,,,,,,,,,,
20931,0,0,0,,,,,,,,,,,,,
20932,1,1,2,,,,,,,,,,,,,
20933,1,0,1,,,,,,,,,,,,,
20934,1,0,1,,,,,,,,,,,,,
20935,0,0,0,,,,,,,,,,,,,
20936,0,0,0,,,,,,,,,,,,,
20937,1,0,1,,,,,,,,,,,,,
20938,1,1,2,,,,,,,,,,,,,
20939,1,1,2,,,,,,,,,,,,,
20940,1,1,2,,,,,,,,,,,,,
20941,1,0,1,,,,,,,,,,,,,
20942,1,1,2,,,,,,,,,,,,,
20943,1,1,2,,,,,,,,,,,,,
20944,1,1,2,,,,,,,,,,,,,
20945,0,0,0,,,,,,,,,,,,,
20946,1,1,2,,,,,,,,,,,,,
20947,1,1,2,,,,,,,,,,,,,
20948,0,0,0,,,,,,,,,,,,,
20949,0,0,0,,,,,,,,,,,,,
20950,1,1,2,,,,,,,,,,,,,
20951,1,0,1,,,,,,,,,,,,,
20952,0,0,0,,,,,,,,,,,,,
20953,1,1,2,,,,,,,,,,,,,
20954,1,0,1,,,,,,,,,,,,,
20955,1,1,2,,,,,,,,,,,,,
20956,1,0,1,,,,,,,,,,,,,
20957,1,1,2,,,,,,,,,,,,,
20958,1,0,1,,,,,,,,,,,,,
20959,1,1,2,,,,,,,,,,,,,
20960,1,1,2,,,,,,,,,,,,,
20961,1,1,2,,,,,,,,,,,,,
20962,1,1,2,,,,,,,,,,,,,
20963,1,1,2,,,,,,,,,,,,,
20964,1,0,1,,,,,,,,,,,,,
20965,1,1,2,,,,,,,,,,,,,
20966,1,0,1,,,,,,,,,,,,,
20967,1,1,2,,,,,,,,,,,,,
20968,1,1,2,,,,,,,,,,,,,
20969,1,0,1,,,,,,,,,,,,,
20970,1,0,1,,,,,,,,,,,,,
20971,0,0,0,,,,,,,,,,,,,
20972,1,0,1,,,,,,,,,,,,,
20973,0,1,1,,,,,,,,,,,,,
20974,0,0,0,,,,,,,,,,,,,
20975,1,0,1,,,,,,,,,,,,,
20976,0,0,0,,,,,,,,,,,,,
20977,0,0,0,,,,,,,,,,,,,
20978,1,0,1,,,,,,,,,,,,,
20979,1,0,1,,,,,,,,,,,,,
20980,0,0,0,,,,,,,,,,,,,
20981,1,0,1,,,,,,,,,,,,,
20982,1,0,1,,,,,,,,,,,,,
20983,1,1,2,,,,,,,,,,,,,
20984,1,0,1,,,,,,,,,,,,,
20985,1,1,2,,,,,,,,,,,,,
20986,1,1,2,,,,,,,,,,,,,
20987,1,0,1,,,,,,,,,,,,,
20988,1,1,2,,,,,,,,,,,,,
20989,1,0,1,,,,,,,,,,,,,
20990,1,1,2,,,,,,,,,,,,,
20991,1,0,1,,,,,,,,,,,,,
20992,0,0,0,,,,,,,,,,,,,
20993,1,0,1,,,,,,,,,,,,,
20994,1,1,2,,,,,,,,,,,,,
20995,1,1,2,,,,,,,,,,,,,
20996,0,1,1,,,,,,,,,,,,,
20997,1,1,2,,,,,,,,,,,,,
20998,1,1,2,,,,,,,,,,,,,
20999,1,0,1,,,,,,,,,,,,,
21000,0,0,0,,,,,,,,,,,,,
21001,1,1,2,,,,,,,,,,,,,
21002,1,0,1,,,,,,,,,,,,,
21003,1,1,2,,,,,,,,,,,,,
21004,1,1,2,,,,,,,,,,,,,
21005,1,1,2,,,,,,,,,,,,,
21006,1,1,2,,,,,,,,,,,,,
21007,1,1,2,,,,,,,,,,,,,
21008,1,0,1,,,,,,,,,,,,,
21009,1,0,1,,,,,,,,,,,,,
21010,0,0,0,,,,,,,,,,,,,
21011,1,1,2,,,,,,,,,,,,,
21012,0,1,1,,,,,,,,,,,,,
21013,1,0,1,,,,,,,,,,,,,
21014,0,1,1,,,,,,,,,,,,,
21015,1,1,2,,,,,,,,,,,,,
21016,0,1,1,,,,,,,,,,,,,
21017,0,0,0,,,,,,,,,,,,,
21018,1,0,1,,,,,,,,,,,,,
21019,1,1,2,,,,,,,,,,,,,
21020,0,0,0,,,,,,,,,,,,,
21021,1,1,2,,,,,,,,,,,,,
21022,1,0,1,,,,,,,,,,,,,
21023,1,0,1,,,,,,,,,,,,,
21024,0,1,1,,,,,,,,,,,,,
21025,1,1,2,,,,,,,,,,,,,
21026,1,1,2,,,,,,,,,,,,,
21027,1,1,2,,,,,,,,,,,,,
21028,1,0,1,,,,,,,,,,,,,
21029,1,0,1,,,,,,,,,,,,,
21030,0,0,0,,,,,,,,,,,,,
21031,0,0,0,,,,,,,,,,,,,
21032,0,1,1,,,,,,,,,,,,,
21033,1,1,2,,,,,,,,,,,,,
21034,0,1,1,,,,,,,,,,,,,
21035,1,1,2,,,,,,,,,,,,,
21036,1,1,2,,,,,,,,,,,,,
21037,1,1,2,,,,,,,,,,,,,
21038,1,1,2,,,,,,,,,,,,,
21039,1,0,1,,,,,,,,,,,,,
21040,1,1,2,,,,,,,,,,,,,
21041,1,1,2,,,,,,,,,,,,,
21042,0,0,0,,,,,,,,,,,,,
21043,1,1,2,,,,,,,,,,,,,
21044,0,1,1,,,,,,,,,,,,,
21045,1,0,1,,,,,,,,,,,,,
21046,1,0,1,,,,,,,,,,,,,
21047,1,1,2,,,,,,,,,,,,,
21048,1,0,1,,,,,,,,,,,,,
21049,1,1,2,,,,,,,,,,,,,
21050,1,1,2,,,,,,,,,,,,,
21051,1,1,2,,,,,,,,,,,,,
21052,0,1,1,,,,,,,,,,,,,
21053,1,0,1,,,,,,,,,,,,,
21054,1,1,2,,,,,,,,,,,,,
21055,0,0,0,,,,,,,,,,,,,
21056,1,0,1,,,,,,,,,,,,,
21057,1,1,2,,,,,,,,,,,,,
21058,1,1,2,,,,,,,,,,,,,
21059,1,1,2,,,,,,,,,,,,,
21060,1,0,1,,,,,,,,,,,,,
21061,1,1,2,,,,,,,,,,,,,
21062,1,1,2,,,,,,,,,,,,,
21063,1,0,1,,,,,,,,,,,,,
21064,1,1,2,,,,,,,,,,,,,
21065,1,1,2,,,,,,,,,,,,,
21066,0,1,1,,,,,,,,,,,,,
21067,1,1,2,,,,,,,,,,,,,
21068,1,0,1,,,,,,,,,,,,,
21069,1,1,2,,,,,,,,,,,,,
21070,1,0,1,,,,,,,,,,,,,
21071,1,0,1,,,,,,,,,,,,,
21072,0,1,1,,,,,,,,,,,,,
21073,1,1,2,,,,,,,,,,,,,
21074,0,0,0,,,,,,,,,,,,,
21075,0,0,0,,,,,,,,,,,,,
21076,0,0,0,,,,,,,,,,,,,
21077,0,0,0,,,,,,,,,,,,,
21078,1,0,1,,,,,,,,,,,,,
21079,1,1,2,,,,,,,,,,,,,
21080,1,1,2,,,,,,,,,,,,,
21081,1,1,2,,,,,,,,,,,,,
21082,1,0,1,,,,,,,,,,,,,
21083,1,1,2,,,,,,,,,,,,,
21084,1,1,2,,,,,,,,,,,,,
21085,0,0,0,,,,,,,,,,,,,
21086,0,0,0,,,,,,,,,,,,,
21087,0,1,1,,,,,,,,,,,,,
21088,1,0,1,,,,,,,,,,,,,
21089,0,1,1,,,,,,,,,,,,,
21090,0,0,0,,,,,,,,,,,,,
21091,1,1,2,,,,,,,,,,,,,
21092,0,0,0,,,,,,,,,,,,,
21093,1,1,2,,,,,,,,,,,,,
21094,0,1,1,,,,,,,,,,,,,
21095,1,1,2,,,,,,,,,,,,,
21096,1,1,2,,,,,,,,,,,,,
21097,1,0,1,,,,,,,,,,,,,
21098,1,1,2,,,,,,,,,,,,,
21099,0,0,0,,,,,,,,,,,,,
21100,1,0,1,,,,,,,,,,,,,
21101,0,0,0,,,,,,,,,,,,,
21102,1,1,2,,,,,,,,,,,,,
21103,1,1,2,,,,,,,,,,,,,
21104,1,1,2,,,,,,,,,,,,,
21105,1,0,1,,,,,,,,,,,,,
21106,1,1,2,,,,,,,,,,,,,
21107,1,1,2,,,,,,,,,,,,,
21108,1,0,1,,,,,,,,,,,,,
21109,0,0,0,,,,,,,,,,,,,
21110,1,0,1,,,,,,,,,,,,,
21111,0,1,1,,,,,,,,,,,,,
21112,1,1,2,,,,,,,,,,,,,
21113,1,0,1,,,,,,,,,,,,,
21114,1,0,1,,,,,,,,,,,,,
21115,1,1,2,,,,,,,,,,,,,
21116,0,0,0,,,,,,,,,,,,,
21117,1,1,2,,,,,,,,,,,,,
21118,0,0,0,,,,,,,,,,,,,
21119,0,1,1,,,,,,,,,,,,,
21120,0,0,0,,,,,,,,,,,,,
21121,0,0,0,,,,,,,,,,,,,
21122,0,0,0,,,,,,,,,,,,,
21123,1,1,2,,,,,,,,,,,,,
21124,0,0,0,,,,,,,,,,,,,
21125,1,1,2,,,,,,,,,,,,,
21126,1,1,2,,,,,,,,,,,,,
21127,1,0,1,,,,,,,,,,,,,
21128,0,0,0,,,,,,,,,,,,,
21129,1,1,2,,,,,,,,,,,,,
21130,0,1,1,,,,,,,,,,,,,
21131,0,0,0,,,,,,,,,,,,,
21132,1,1,2,,,,,,,,,,,,,
21133,1,1,2,,,,,,,,,,,,,
21134,0,0,0,,,,,,,,,,,,,
21135,1,1,2,,,,,,,,,,,,,
21136,1,1,2,,,,,,,,,,,,,
21137,1,0,1,,,,,,,,,,,,,
21138,0,0,0,,,,,,,,,,,,,
21139,1,0,1,,,,,,,,,,,,,
21140,1,1,2,,,,,,,,,,,,,
21141,1,0,1,,,,,,,,,,,,,
21142,1,1,2,,,,,,,,,,,,,
21143,0,0,0,,,,,,,,,,,,,
21144,1,1,2,,,,,,,,,,,,,
21145,1,0,1,,,,,,,,,,,,,
21146,1,0,1,,,,,,,,,,,,,
21147,1,1,2,,,,,,,,,,,,,
21148,1,0,1,,,,,,,,,,,,,
21149,1,1,2,,,,,,,,,,,,,
21150,1,0,1,,,,,,,,,,,,,
21151,1,0,1,,,,,,,,,,,,,
21152,1,1,2,,,,,,,,,,,,,
21153,0,1,1,,,,,,,,,,,,,
21154,0,0,0,,,,,,,,,,,,,
21155,1,1,2,,,,,,,,,,,,,
21156,0,1,1,,,,,,,,,,,,,
21157,1,0,1,,,,,,,,,,,,,
21158,1,0,1,,,,,,,,,,,,,
21159,1,0,1,,,,,,,,,,,,,
21160,1,1,2,,,,,,,,,,,,,
21161,1,0,1,,,,,,,,,,,,,
21162,1,1,2,,,,,,,,,,,,,
21163,0,1,1,,,,,,,,,,,,,
21164,1,1,2,,,,,,,,,,,,,
21165,0,0,0,,,,,,,,,,,,,
21166,0,1,1,,,,,,,,,,,,,
21167,1,1,2,,,,,,,,,,,,,
21168,1,0,1,,,,,,,,,,,,,
21169,1,0,1,,,,,,,,,,,,,
21170,1,0,1,,,,,,,,,,,,,
21171,1,1,2,,,,,,,,,,,,,
21172,1,0,1,,,,,,,,,,,,,
21173,0,0,0,,,,,,,,,,,,,
21174,1,1,2,,,,,,,,,,,,,
21175,1,0,1,,,,,,,,,,,,,
21176,1,1,2,,,,,,,,,,,,,
21177,1,1,2,,,,,,,,,,,,,
21178,0,0,0,,,,,,,,,,,,,
21179,0,0,0,,,,,,,,,,,,,
21180,1,0,1,,,,,,,,,,,,,
21181,0,1,1,,,,,,,,,,,,,
21182,0,1,1,,,,,,,,,,,,,
21183,0,0,0,,,,,,,,,,,,,
21184,1,1,2,,,,,,,,,,,,,
21185,1,1,2,,,,,,,,,,,,,
21186,1,0,1,,,,,,,,,,,,,
21187,1,1,2,,,,,,,,,,,,,
21188,1,0,1,,,,,,,,,,,,,
21189,0,0,0,,,,,,,,,,,,,
21190,0,1,1,,,,,,,,,,,,,
21191,1,1,2,,,,,,,,,,,,,
21192,0,0,0,,,,,,,,,,,,,
21193,1,1,2,,,,,,,,,,,,,
21194,1,0,1,,,,,,,,,,,,,
21195,1,1,2,,,,,,,,,,,,,
21196,1,1,2,,,,,,,,,,,,,
21197,1,0,1,,,,,,,,,,,,,
21198,1,0,1,,,,,,,,,,,,,
21199,1,0,1,,,,,,,,,,,,,
21200,0,0,0,,,,,,,,,,,,,
21201,1,0,1,,,,,,,,,,,,,
21202,0,0,0,,,,,,,,,,,,,
21203,1,0,1,,,,,,,,,,,,,
21204,0,1,1,,,,,,,,,,,,,
21205,1,0,1,,,,,,,,,,,,,
21206,1,0,1,,,,,,,,,,,,,
21207,1,1,2,,,,,,,,,,,,,
21208,1,0,1,,,,,,,,,,,,,
21209,1,0,1,,,,,,,,,,,,,
21210,1,0,1,,,,,,,,,,,,,
21211,1,0,1,,,,,,,,,,,,,
21212,1,0,1,,,,,,,,,,,,,
21213,1,0,1,,,,,,,,,,,,,
21214,1,0,1,,,,,,,,,,,,,
21215,0,0,0,,,,,,,,,,,,,
21216,1,0,1,,,,,,,,,,,,,
21217,1,0,1,,,,,,,,,,,,,
21218,1,1,2,,,,,,,,,,,,,
21219,1,0,1,,,,,,,,,,,,,
21220,0,0,0,,,,,,,,,,,,,
21221,0,0,0,,,,,,,,,,,,,
21222,0,1,1,,,,,,,,,,,,,
21223,0,0,0,,,,,,,,,,,,,
21224,1,0,1,,,,,,,,,,,,,
21225,0,1,1,,,,,,,,,,,,,
21226,1,0,1,,,,,,,,,,,,,
21227,1,1,2,,,,,,,,,,,,,
21228,0,0,0,,,,,,,,,,,,,
21229,1,0,1,,,,,,,,,,,,,
21230,0,0,0,,,,,,,,,,,,,
21231,0,1,1,,,,,,,,,,,,,
21232,0,0,0,,,,,,,,,,,,,
21233,1,1,2,,,,,,,,,,,,,
21234,0,0,0,,,,,,,,,,,,,
21235,0,0,0,,,,,,,,,,,,,
21236,0,0,0,,,,,,,,,,,,,
21237,1,1,2,,,,,,,,,,,,,
21238,1,1,2,,,,,,,,,,,,,
21239,1,0,1,,,,,,,,,,,,,
21240,1,1,2,,,,,,,,,,,,,
21241,0,0,0,,,,,,,,,,,,,
21242,0,1,1,,,,,,,,,,,,,
21243,1,0,1,,,,,,,,,,,,,
21244,0,0,0,,,,,,,,,,,,,
21245,0,1,1,,,,,,,,,,,,,
21246,0,0,0,,,,,,,,,,,,,
21247,1,1,2,,,,,,,,,,,,,
21248,1,0,1,,,,,,,,,,,,,
21249,1,0,1,,,,,,,,,,,,,
21250,1,1,2,,,,,,,,,,,,,
21251,1,1,2,,,,,,,,,,,,,
21252,1,1,2,,,,,,,,,,,,,
21253,1,1,2,,,,,,,,,,,,,
21254,1,0,1,,,,,,,,,,,,,
21255,0,0,0,,,,,,,,,,,,,
21256,0,0,0,,,,,,,,,,,,,
21257,1,0,1,,,,,,,,,,,,,
21258,1,1,2,,,,,,,,,,,,,
21259,0,0,0,,,,,,,,,,,,,
21260,1,0,1,,,,,,,,,,,,,
21261,0,0,0,,,,,,,,,,,,,
21262,1,0,1,,,,,,,,,,,,,
21263,0,0,0,,,,,,,,,,,,,
21264,1,0,1,,,,,,,,,,,,,
21265,1,0,1,,,,,,,,,,,,,
21266,0,0,0,,,,,,,,,,,,,
21267,1,0,1,,,,,,,,,,,,,
21268,1,0,1,,,,,,,,,,,,,
21269,1,0,1,,,,,,,,,,,,,
21270,1,1,2,,,,,,,,,,,,,
21271,1,0,1,,,,,,,,,,,,,
21272,0,0,0,,,,,,,,,,,,,
21273,0,0,0,,,,,,,,,,,,,
21274,1,1,2,,,,,,,,,,,,,
21275,0,0,0,,,,,,,,,,,,,
21276,1,1,2,,,,,,,,,,,,,
21277,0,1,1,,,,,,,,,,,,,
21278,0,0,0,,,,,,,,,,,,,
21279,1,1,2,,,,,,,,,,,,,
21280,1,1,2,,,,,,,,,,,,,
21281,1,0,1,,,,,,,,,,,,,
21282,0,1,1,,,,,,,,,,,,,
21283,1,0,1,,,,,,,,,,,,,
21284,0,0,0,,,,,,,,,,,,,
21285,1,0,1,,,,,,,,,,,,,
21286,1,1,2,,,,,,,,,,,,,
21287,1,1,2,,,,,,,,,,,,,
21288,1,0,1,,,,,,,,,,,,,
21289,1,0,1,,,,,,,,,,,,,
21290,0,0,0,,,,,,,,,,,,,
21291,1,0,1,,,,,,,,,,,,,
21292,1,0,1,,,,,,,,,,,,,
21293,0,1,1,,,,,,,,,,,,,
21294,1,0,1,,,,,,,,,,,,,
21295,0,0,0,,,,,,,,,,,,,
21296,0,0,0,,,,,,,,,,,,,
21297,1,1,2,,,,,,,,,,,,,
21298,1,1,2,,,,,,,,,,,,,
21299,1,1,2,,,,,,,,,,,,,
21300,1,1,2,,,,,,,,,,,,,
21301,1,0,1,,,,,,,,,,,,,
21302,0,0,0,,,,,,,,,,,,,
21303,0,1,1,,,,,,,,,,,,,
21304,1,1,2,,,,,,,,,,,,,
21305,1,1,2,,,,,,,,,,,,,
21306,1,0,1,,,,,,,,,,,,,
21307,0,0,0,,,,,,,,,,,,,
21308,1,0,1,,,,,,,,,,,,,
21309,0,0,0,,,,,,,,,,,,,
21310,1,1,2,,,,,,,,,,,,,
21311,1,1,2,,,,,,,,,,,,,
21312,1,1,2,,,,,,,,,,,,,
21313,0,0,0,,,,,,,,,,,,,
21314,0,0,0,,,,,,,,,,,,,
21315,1,1,2,,,,,,,,,,,,,
21316,0,0,0,,,,,,,,,,,,,
21317,0,0,0,,,,,,,,,,,,,
21318,1,0,1,,,,,,,,,,,,,
21319,0,0,0,,,,,,,,,,,,,
21320,1,0,1,,,,,,,,,,,,,
21321,1,0,1,,,,,,,,,,,,,
21322,1,1,2,,,,,,,,,,,,,
21323,0,1,1,,,,,,,,,,,,,
21324,1,0,1,,,,,,,,,,,,,
21325,1,1,2,,,,,,,,,,,,,
21326,0,0,0,,,,,,,,,,,,,
21327,0,0,0,,,,,,,,,,,,,
21328,1,1,2,,,,,,,,,,,,,
21329,1,1,2,,,,,,,,,,,,,
21330,1,1,2,,,,,,,,,,,,,
21331,1,1,2,,,,,,,,,,,,,
21332,1,0,1,,,,,,,,,,,,,
21333,0,1,1,,,,,,,,,,,,,
21334,0,1,1,,,,,,,,,,,,,
21335,1,0,1,,,,,,,,,,,,,
21336,1,1,2,,,,,,,,,,,,,
21337,1,0,1,,,,,,,,,,,,,
21338,1,1,2,,,,,,,,,,,,,
21339,1,0,1,,,,,,,,,,,,,
21340,1,1,2,,,,,,,,,,,,,
21341,1,1,2,,,,,,,,,,,,,
21342,1,1,2,,,,,,,,,,,,,
21343,1,0,1,,,,,,,,,,,,,
21344,1,0,1,,,,,,,,,,,,,
21345,1,1,2,,,,,,,,,,,,,
21346,1,0,1,,,,,,,,,,,,,
21347,0,0,0,,,,,,,,,,,,,
21348,0,1,1,,,,,,,,,,,,,
21349,0,0,0,,,,,,,,,,,,,
21350,0,0,0,,,,,,,,,,,,,
21351,1,1,2,,,,,,,,,,,,,
21352,1,0,1,,,,,,,,,,,,,
21353,1,1,2,,,,,,,,,,,,,
21354,1,1,2,,,,,,,,,,,,,
21355,1,0,1,,,,,,,,,,,,,
21356,1,1,2,,,,,,,,,,,,,
21357,1,0,1,,,,,,,,,,,,,
21358,0,0,0,,,,,,,,,,,,,
21359,1,1,2,,,,,,,,,,,,,
21360,0,0,0,,,,,,,,,,,,,
21361,1,1,2,,,,,,,,,,,,,
21362,1,0,1,,,,,,,,,,,,,
21363,0,0,0,,,,,,,,,,,,,
21364,1,1,2,,,,,,,,,,,,,
21365,1,1,2,,,,,,,,,,,,,
21366,0,0,0,,,,,,,,,,,,,
21367,0,1,1,,,,,,,,,,,,,
21368,1,1,2,,,,,,,,,,,,,
21369,0,0,0,,,,,,,,,,,,,
21370,1,1,2,,,,,,,,,,,,,
21371,1,0,1,,,,,,,,,,,,,
21372,1,1,2,,,,,,,,,,,,,
21373,0,0,0,,,,,,,,,,,,,
21374,0,0,0,,,,,,,,,,,,,
21375,0,0,0,,,,,,,,,,,,,
21376,1,0,1,,,,,,,,,,,,,
21377,1,1,2,,,,,,,,,,,,,
21378,1,0,1,,,,,,,,,,,,,
21379,1,1,2,,,,,,,,,,,,,
21380,1,0,1,,,,,,,,,,,,,
21381,0,0,0,,,,,,,,,,,,,
21382,0,1,1,,,,,,,,,,,,,
21383,1,1,2,,,,,,,,,,,,,
21384,0,0,0,,,,,,,,,,,,,
21385,1,1,2,,,,,,,,,,,,,
21386,1,1,2,,,,,,,,,,,,,
21387,1,1,2,,,,,,,,,,,,,
21388,1,0,1,,,,,,,,,,,,,
21389,1,1,2,,,,,,,,,,,,,
21390,1,1,2,,,,,,,,,,,,,
21391,0,1,1,,,,,,,,,,,,,
21392,1,0,1,,,,,,,,,,,,,
21393,0,0,0,,,,,,,,,,,,,
21394,0,0,0,,,,,,,,,,,,,
21395,1,0,1,,,,,,,,,,,,,
21396,0,0,0,,,,,,,,,,,,,
21397,1,0,1,,,,,,,,,,,,,
21398,1,0,1,,,,,,,,,,,,,
21399,1,0,1,,,,,,,,,,,,,
21400,1,1,2,,,,,,,,,,,,,
21401,1,0,1,,,,,,,,,,,,,
21402,0,1,1,,,,,,,,,,,,,
21403,1,1,2,,,,,,,,,,,,,
21404,0,0,0,,,,,,,,,,,,,
21405,1,0,1,,,,,,,,,,,,,
21406,0,0,0,,,,,,,,,,,,,
21407,1,1,2,,,,,,,,,,,,,
21408,1,0,1,,,,,,,,,,,,,
21409,1,0,1,,,,,,,,,,,,,
21410,1,1,2,,,,,,,,,,,,,
21411,1,1,2,,,,,,,,,,,,,
21412,1,0,1,,,,,,,,,,,,,
21413,0,0,0,,,,,,,,,,,,,
21414,0,0,0,,,,,,,,,,,,,
21415,1,1,2,,,,,,,,,,,,,
21416,1,1,2,,,,,,,,,,,,,
21417,1,0,1,,,,,,,,,,,,,
21418,0,0,0,,,,,,,,,,,,,
21419,1,1,2,,,,,,,,,,,,,
21420,1,1,2,,,,,,,,,,,,,
21421,0,0,0,,,,,,,,,,,,,
21422,1,1,2,,,,,,,,,,,,,
21423,0,0,0,,,,,,,,,,,,,
21424,0,0,0,,,,,,,,,,,,,
21425,1,0,1,,,,,,,,,,,,,
21426,1,1,2,,,,,,,,,,,,,
21427,1,0,1,,,,,,,,,,,,,
